Entity,Code,Date,"Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned) Annotations"
Nepal,NPL,2020-05-19,34.42857,
Nepal,NPL,2020-05-20,26.42857,
Nepal,NPL,2020-05-21,32.14286,
Nepal,NPL,2020-05-22,32.71429,
Nepal,NPL,2020-05-23,38.85714,
Nepal,NPL,2020-05-24,41.85714,
Nepal,NPL,2020-05-25,42.71429,
Nepal,NPL,2020-05-26,43.85714,
Nepal,NPL,2020-05-27,52.85714,
Nepal,NPL,2020-05-28,63.14286,
Nepal,NPL,2020-05-29,79.28571,
Nepal,NPL,2020-05-30,94.85714,
Nepal,NPL,2020-05-31,116.71429,
Nepal,NPL,2020-06-01,138.42857,
Nepal,NPL,2020-06-02,159.42857,
Nepal,NPL,2020-06-03,189.57143,
Nepal,NPL,2020-06-04,202,
Nepal,NPL,2020-06-05,227.42857,
Nepal,NPL,2020-06-06,242.85714,
Nepal,NPL,2020-06-07,215.85714,
Nepal,NPL,2020-06-08,268,
Nepal,NPL,2020-06-09,280.57143,
Nepal,NPL,2020-06-10,283.71429,
Nepal,NPL,2020-06-11,294.85714,
Nepal,NPL,2020-06-12,282.85714,
Nepal,NPL,2020-06-13,307.14286,
Nepal,NPL,2020-06-14,346.14286,
Nepal,NPL,2020-06-15,330.28571,
Nepal,NPL,2020-06-16,349.85714,
Nepal,NPL,2020-06-17,358,
Nepal,NPL,2020-06-18,401.85714,
Nepal,NPL,2020-06-19,462,
Nepal,NPL,2020-06-20,458.85714,
Nepal,NPL,2020-06-21,467.14286,
Nepal,NPL,2020-06-22,466.57143,
Nepal,NPL,2020-06-23,402.14286,
Nepal,NPL,2020-06-24,347.85714,
Nepal,NPL,2020-06-25,507.28571,
Nepal,NPL,2020-06-26,473.42857,
Nepal,NPL,2020-06-27,497.28571,
Nepal,NPL,2020-06-28,450,
Nepal,NPL,2020-06-29,535.14286,
Nepal,NPL,2020-06-30,603.14286,
Nepal,NPL,2020-07-01,648.28571,
Nepal,NPL,2020-07-02,474,
Nepal,NPL,2020-07-03,479.57143,
Nepal,NPL,2020-07-04,500.57143,
Nepal,NPL,2020-07-05,533.71429,
Nepal,NPL,2020-07-06,430.28571,
Nepal,NPL,2020-07-07,388,
Nepal,NPL,2020-07-08,342.85714,
Nepal,NPL,2020-07-09,339.57143,
Nepal,NPL,2020-07-10,287.42857,
Nepal,NPL,2020-07-11,198.57143,
Nepal,NPL,2020-07-12,175.42857,
Nepal,NPL,2020-07-13,145.28571,
Nepal,NPL,2020-07-14,140.14286,
Nepal,NPL,2020-07-15,156.71429,
Nepal,NPL,2020-07-16,107.71429,
Nepal,NPL,2020-07-17,116.14286,
Nepal,NPL,2020-07-18,113.71429,
Nepal,NPL,2020-07-19,111.85714,
Nepal,NPL,2020-07-20,122.42857,
Nepal,NPL,2020-07-21,128.42857,
Nepal,NPL,2020-07-22,126.14286,
Nepal,NPL,2020-07-23,131,
Nepal,NPL,2020-07-24,128.14286,
Nepal,NPL,2020-07-25,132.71429,
Nepal,NPL,2020-07-26,140.14286,
Nepal,NPL,2020-07-27,136.42857,
Nepal,NPL,2020-07-28,129.71429,
Nepal,NPL,2020-07-29,159.85714,
Nepal,NPL,2020-07-30,168.42857,
Nepal,NPL,2020-07-31,186.57143,
Nepal,NPL,2020-08-01,199.57143,
Nepal,NPL,2020-08-02,229,
Nepal,NPL,2020-08-03,245.57143,
Nepal,NPL,2020-08-04,285.42857,
Nepal,NPL,2020-08-05,278,
Nepal,NPL,2020-08-06,302.42857,
Nepal,NPL,2020-08-07,314.71429,
Nepal,NPL,2020-08-08,349,
Nepal,NPL,2020-08-09,358,
Nepal,NPL,2020-08-10,377.14286,
Nepal,NPL,2020-08-11,365.71429,
Nepal,NPL,2020-08-12,419.85714,
Nepal,NPL,2020-08-13,434.57143,
Nepal,NPL,2020-08-14,458.14286,
Nepal,NPL,2020-08-15,476.71429,
Nepal,NPL,2020-08-16,489.57143,
Nepal,NPL,2020-08-17,526.85714,
Nepal,NPL,2020-08-18,561.57143,
Nepal,NPL,2020-08-19,615.57143,
Nepal,NPL,2020-08-20,643.71429,
Nepal,NPL,2020-08-21,669.71429,
Nepal,NPL,2020-08-22,704.57143,
Nepal,NPL,2020-08-23,728.28571,
Nepal,NPL,2020-08-24,753.57143,
Nepal,NPL,2020-08-25,776.71429,
Nepal,NPL,2020-08-26,753.71429,
Nepal,NPL,2020-08-27,782.85714,
Nepal,NPL,2020-08-28,840.57143,
Nepal,NPL,2020-08-29,853.28571,
Nepal,NPL,2020-08-30,889,
Nepal,NPL,2020-08-31,946.57143,
Nepal,NPL,2020-09-01,968.85714,
Nepal,NPL,2020-09-02,999.42857,
Nepal,NPL,2020-09-03,1033,
Nepal,NPL,2020-09-04,1049.71429,
Nepal,NPL,2020-09-05,1111.42857,
Nepal,NPL,2020-09-06,1133.85714,
Nepal,NPL,2020-09-07,1099.42857,
Nepal,NPL,2020-09-08,1110.85714,
Nepal,NPL,2020-09-09,1087,
Nepal,NPL,2020-09-10,1081.42857,
Nepal,NPL,2020-09-11,1084,
Nepal,NPL,2020-09-12,1097.57143,
Nepal,NPL,2020-09-13,1120.42857,
Nepal,NPL,2020-09-14,1128.85714,
Nepal,NPL,2020-09-15,1156.14286,
Nepal,NPL,2020-09-16,1235.71429,
Nepal,NPL,2020-09-17,1301.14286,
Nepal,NPL,2020-09-18,1301.14286,
Nepal,NPL,2020-09-19,1382,
Nepal,NPL,2020-09-20,1382.42857,
Nepal,NPL,2020-09-21,1423.28571,
Nepal,NPL,2020-09-22,1421,
Nepal,NPL,2020-09-23,1406.28571,
Nepal,NPL,2020-09-24,1353.85714,
Nepal,NPL,2020-09-25,1389.71429,
Nepal,NPL,2020-09-26,1288.71429,
Nepal,NPL,2020-09-27,1289.14286,
Nepal,NPL,2020-09-28,1324.57143,
Nepal,NPL,2020-09-29,1352.71429,
Nepal,NPL,2020-09-30,1375.14286,
Nepal,NPL,2020-10-01,1430.42857,
Nepal,NPL,2020-10-02,1489.57143,
Nepal,NPL,2020-10-03,1690.85714,
Nepal,NPL,2020-10-04,1821.28571,
Nepal,NPL,2020-10-05,1918.42857,
Nepal,NPL,2020-10-06,2074,
Nepal,NPL,2020-10-07,2079.42857,
Nepal,NPL,2020-10-08,2348,
Nepal,NPL,2020-10-09,2698.42857,
Nepal,NPL,2020-10-10,2603.71429,
Nepal,NPL,2020-10-11,3016.28571,
Nepal,NPL,2020-10-12,2990.28571,
Nepal,NPL,2020-10-13,3219.85714,
Nepal,NPL,2020-10-14,3506.28571,
Nepal,NPL,2020-10-15,3391.85714,
Nepal,NPL,2020-10-16,3304,
Nepal,NPL,2020-10-17,3637.28571,
Nepal,NPL,2020-10-18,3374.28571,
Nepal,NPL,2020-10-19,3498.71429,
Nepal,NPL,2020-10-20,3462,
Nepal,NPL,2020-10-21,3395.85714,
Netherlands,NLD,2020-01-02,0,
Netherlands,NLD,2020-01-03,0,
Netherlands,NLD,2020-01-04,0,
Netherlands,NLD,2020-01-05,0,
Netherlands,NLD,2020-01-06,0,
Netherlands,NLD,2020-01-07,0,
Netherlands,NLD,2020-01-08,0,
Netherlands,NLD,2020-01-09,0,
Netherlands,NLD,2020-01-10,0,
Netherlands,NLD,2020-01-11,0,
Netherlands,NLD,2020-01-12,0,
Netherlands,NLD,2020-01-13,0,
Netherlands,NLD,2020-01-14,0,
Netherlands,NLD,2020-01-15,0,
Netherlands,NLD,2020-01-16,0,
Netherlands,NLD,2020-01-17,0,
Netherlands,NLD,2020-01-18,0,
Netherlands,NLD,2020-01-19,0,
Netherlands,NLD,2020-01-20,0,
Netherlands,NLD,2020-01-21,0,
Netherlands,NLD,2020-01-22,0,
Netherlands,NLD,2020-01-23,0,
Netherlands,NLD,2020-01-24,0,
Netherlands,NLD,2020-01-25,0,
Netherlands,NLD,2020-01-26,0,
Netherlands,NLD,2020-01-27,0,
Netherlands,NLD,2020-01-28,0,
Netherlands,NLD,2020-01-29,0,
Netherlands,NLD,2020-01-30,0,
Netherlands,NLD,2020-01-31,0,
Netherlands,NLD,2020-02-01,0,
Netherlands,NLD,2020-02-02,0,
Netherlands,NLD,2020-02-03,0,
Netherlands,NLD,2020-02-04,0,
Netherlands,NLD,2020-02-05,0,
Netherlands,NLD,2020-02-06,0,
Netherlands,NLD,2020-02-07,0,
Netherlands,NLD,2020-02-08,0,
Netherlands,NLD,2020-02-09,0,
Netherlands,NLD,2020-02-10,0,
Netherlands,NLD,2020-02-11,0,
Netherlands,NLD,2020-02-12,0,
Netherlands,NLD,2020-02-13,0,
Netherlands,NLD,2020-02-14,0,
Netherlands,NLD,2020-02-15,0,
Netherlands,NLD,2020-02-16,0,
Netherlands,NLD,2020-02-17,0,
Netherlands,NLD,2020-02-18,0,
Netherlands,NLD,2020-02-19,0,
Netherlands,NLD,2020-02-20,0,
Netherlands,NLD,2020-02-21,0,
Netherlands,NLD,2020-02-22,0,
Netherlands,NLD,2020-02-23,0,
Netherlands,NLD,2020-02-24,0,
Netherlands,NLD,2020-02-25,0,
Netherlands,NLD,2020-02-26,0,
Netherlands,NLD,2020-02-27,0,
Netherlands,NLD,2020-02-28,0.14286,
Netherlands,NLD,2020-02-29,0.28571,
Netherlands,NLD,2020-03-01,1,
Netherlands,NLD,2020-03-02,1.85714,
Netherlands,NLD,2020-03-03,2.57143,
Netherlands,NLD,2020-03-04,4,
Netherlands,NLD,2020-03-05,5.42857,
Netherlands,NLD,2020-03-06,11.57143,
Netherlands,NLD,2020-03-07,18,
Netherlands,NLD,2020-03-08,25.85714,
Netherlands,NLD,2020-03-09,36,
Netherlands,NLD,2020-03-10,43.28571,
Netherlands,NLD,2020-03-11,50.57143,
Netherlands,NLD,2020-03-12,66.42857,
Netherlands,NLD,2020-03-13,76,
Netherlands,NLD,2020-03-14,96.57143,
Netherlands,NLD,2020-03-15,110.14286,
Netherlands,NLD,2020-03-16,124.28571,
Netherlands,NLD,2020-03-17,156,
Netherlands,NLD,2020-03-18,189,
Netherlands,NLD,2020-03-19,221.14286,
Netherlands,NLD,2020-03-20,263.71429,
Netherlands,NLD,2020-03-21,312.85714,
Netherlands,NLD,2020-03-22,381.71429,
Netherlands,NLD,2020-03-23,438.42857,
Netherlands,NLD,2020-03-24,476.57143,
Netherlands,NLD,2020-03-25,550.71429,
Netherlands,NLD,2020-03-26,623,
Netherlands,NLD,2020-03-27,710.14286,
Netherlands,NLD,2020-03-28,801.28571,
Netherlands,NLD,2020-03-29,875.85714,
Netherlands,NLD,2020-03-30,951.71429,
Netherlands,NLD,2020-03-31,1000.14286,
Netherlands,NLD,2020-04-01,1005,
Netherlands,NLD,2020-04-02,1028.85714,
Netherlands,NLD,2020-04-03,1038,
Netherlands,NLD,2020-04-04,1017.14286,
Netherlands,NLD,2020-04-05,980.71429,
Netherlands,NLD,2020-04-06,997.85714,
Netherlands,NLD,2020-04-07,1007.57143,
Netherlands,NLD,2020-04-08,997.85714,
Netherlands,NLD,2020-04-09,990.71429,
Netherlands,NLD,2020-04-10,1009.28571,
Netherlands,NLD,2020-04-11,1053.42857,
Netherlands,NLD,2020-04-12,1112.28571,
Netherlands,NLD,2020-04-13,1105.14286,
Netherlands,NLD,2020-04-14,1106.85714,
Netherlands,NLD,2020-04-15,1119.85714,
Netherlands,NLD,2020-04-16,1086.28571,
Netherlands,NLD,2020-04-17,1064.57143,
Netherlands,NLD,2020-04-18,1050.28571,
Netherlands,NLD,2020-04-19,1025.14286,
Netherlands,NLD,2020-04-20,1009.71429,
Netherlands,NLD,2020-04-21,979.14286,
Netherlands,NLD,2020-04-22,959.28571,
Netherlands,NLD,2020-04-23,955.57143,
Netherlands,NLD,2020-04-24,930.71429,
Netherlands,NLD,2020-04-25,869.42857,
Netherlands,NLD,2020-04-26,800.14286,
Netherlands,NLD,2020-04-27,741.42857,
Netherlands,NLD,2020-04-28,691.42857,
Netherlands,NLD,2020-04-29,611.71429,
Netherlands,NLD,2020-04-30,565.71429,
Netherlands,NLD,2020-05-01,512.42857,
Netherlands,NLD,2020-05-02,465.14286,
Netherlands,NLD,2020-05-03,435.14286,
Netherlands,NLD,2020-05-04,389.42857,
Netherlands,NLD,2020-05-05,360.71429,
Netherlands,NLD,2020-05-06,381.57143,
Netherlands,NLD,2020-05-07,359.57143,
Netherlands,NLD,2020-05-08,351.14286,
Netherlands,NLD,2020-05-09,328.85714,
Netherlands,NLD,2020-05-10,306.57143,
Netherlands,NLD,2020-05-11,293.71429,
Netherlands,NLD,2020-05-12,288.28571,
Netherlands,NLD,2020-05-13,271,
Netherlands,NLD,2020-05-14,270.28571,
Netherlands,NLD,2020-05-15,243.85714,
Netherlands,NLD,2020-05-16,226.85714,
Netherlands,NLD,2020-05-17,212.57143,
Netherlands,NLD,2020-05-18,195.42857,
Netherlands,NLD,2020-05-19,193.28571,
Netherlands,NLD,2020-05-20,180.71429,
Netherlands,NLD,2020-05-21,176.57143,
Netherlands,NLD,2020-05-22,174.14286,
Netherlands,NLD,2020-05-23,172.42857,
Netherlands,NLD,2020-05-24,170.57143,
Netherlands,NLD,2020-05-25,177.28571,
Netherlands,NLD,2020-05-26,186.28571,
Netherlands,NLD,2020-05-27,189.85714,
Netherlands,NLD,2020-05-28,188.71429,
Netherlands,NLD,2020-05-29,178.57143,
Netherlands,NLD,2020-05-30,176.85714,
Netherlands,NLD,2020-05-31,170.42857,
Netherlands,NLD,2020-06-01,172.28571,
Netherlands,NLD,2020-06-02,157.14286,
Netherlands,NLD,2020-06-03,152.71429,
Netherlands,NLD,2020-06-04,137.85714,
Netherlands,NLD,2020-06-05,141.71429,
Netherlands,NLD,2020-06-06,146.57143,
Netherlands,NLD,2020-06-07,154,
Netherlands,NLD,2020-06-08,161.71429,
Netherlands,NLD,2020-06-09,170.57143,
Netherlands,NLD,2020-06-10,179.42857,
Netherlands,NLD,2020-06-11,193.42857,
Netherlands,NLD,2020-06-12,187,
Netherlands,NLD,2020-06-13,187,
Netherlands,NLD,2020-06-14,186.42857,
Netherlands,NLD,2020-06-15,172.71429,
Netherlands,NLD,2020-06-16,172.71429,
Netherlands,NLD,2020-06-17,169.14286,
Netherlands,NLD,2020-06-18,159.57143,
Netherlands,NLD,2020-06-19,152.57143,
Netherlands,NLD,2020-06-20,137.85714,
Netherlands,NLD,2020-06-21,123.14286,
Netherlands,NLD,2020-06-22,115.71429,
Netherlands,NLD,2020-06-23,101.42857,
Netherlands,NLD,2020-06-24,90.71429,
Netherlands,NLD,2020-06-25,85.71429,
Netherlands,NLD,2020-06-26,85,
Netherlands,NLD,2020-06-27,82.71429,
Netherlands,NLD,2020-06-28,81.71429,
Netherlands,NLD,2020-06-29,79.14286,
Netherlands,NLD,2020-06-30,80.71429,
Netherlands,NLD,2020-07-01,78.71429,
Netherlands,NLD,2020-07-02,75.85714,
Netherlands,NLD,2020-07-03,71.14286,
Netherlands,NLD,2020-07-04,68.85714,
Netherlands,NLD,2020-07-05,67.71429,
Netherlands,NLD,2020-07-06,67.71429,
Netherlands,NLD,2020-07-07,62,
Netherlands,NLD,2020-07-08,60.14286,
Netherlands,NLD,2020-07-09,58.71429,
Netherlands,NLD,2020-07-10,55.14286,
Netherlands,NLD,2020-07-11,50.42857,
Netherlands,NLD,2020-07-12,53.28571,
Netherlands,NLD,2020-07-13,57.28571,
Netherlands,NLD,2020-07-14,62.28571,
Netherlands,NLD,2020-07-15,64.57143,
Netherlands,NLD,2020-07-16,72.28571,
Netherlands,NLD,2020-07-17,79,
Netherlands,NLD,2020-07-18,87.71429,
Netherlands,NLD,2020-07-19,94.28571,
Netherlands,NLD,2020-07-20,100.42857,
Netherlands,NLD,2020-07-21,116.71429,
Netherlands,NLD,2020-07-22,132.42857,
Netherlands,NLD,2020-07-23,141.28571,
Netherlands,NLD,2020-07-24,150.42857,
Netherlands,NLD,2020-07-25,163,
Netherlands,NLD,2020-07-26,164.42857,
Netherlands,NLD,2020-07-27,174.42857,
Netherlands,NLD,2020-07-28,177.28571,
Netherlands,NLD,2020-07-29,185.85714,
Netherlands,NLD,2020-07-30,197.14286,
Netherlands,NLD,2020-07-31,222.71429,
Netherlands,NLD,2020-08-01,243.71429,
Netherlands,NLD,2020-08-02,285.71429,
Netherlands,NLD,2020-08-03,299.57143,
Netherlands,NLD,2020-08-04,323.42857,
Netherlands,NLD,2020-08-05,368.71429,
Netherlands,NLD,2020-08-06,394.28571,
Netherlands,NLD,2020-08-07,431.28571,
Netherlands,NLD,2020-08-08,457.14286,
Netherlands,NLD,2020-08-09,465,
Netherlands,NLD,2020-08-10,503,
Netherlands,NLD,2020-08-11,532,
Netherlands,NLD,2020-08-12,566.14286,
Netherlands,NLD,2020-08-13,598.71429,
Netherlands,NLD,2020-08-14,595.28571,
Netherlands,NLD,2020-08-15,612,
Netherlands,NLD,2020-08-16,635.71429,
Netherlands,NLD,2020-08-17,625.57143,
Netherlands,NLD,2020-08-18,612.14286,
Netherlands,NLD,2020-08-19,570.42857,
Netherlands,NLD,2020-08-20,555.85714,
Netherlands,NLD,2020-08-21,549,
Netherlands,NLD,2020-08-22,534.42857,
Netherlands,NLD,2020-08-23,513.85714,
Netherlands,NLD,2020-08-24,506.71429,
Netherlands,NLD,2020-08-25,519.71429,
Netherlands,NLD,2020-08-26,509.28571,
Netherlands,NLD,2020-08-27,511.85714,
Netherlands,NLD,2020-08-28,509.14286,
Netherlands,NLD,2020-08-29,505.28571,
Netherlands,NLD,2020-08-30,504.14286,
Netherlands,NLD,2020-08-31,511.57143,
Netherlands,NLD,2020-09-01,504.85714,
Netherlands,NLD,2020-09-02,511.57143,
Netherlands,NLD,2020-09-03,560.71429,
Netherlands,NLD,2020-09-04,548,
Netherlands,NLD,2020-09-05,581.85714,
Netherlands,NLD,2020-09-06,603.85714,
Netherlands,NLD,2020-09-07,663.42857,
Netherlands,NLD,2020-09-08,702.28571,
Netherlands,NLD,2020-09-09,774,
Netherlands,NLD,2020-09-10,806.28571,
Netherlands,NLD,2020-09-11,863.71429,
Netherlands,NLD,2020-09-12,938.57143,
Netherlands,NLD,2020-09-13,1021,
Netherlands,NLD,2020-09-14,1044,
Netherlands,NLD,2020-09-15,1115.57143,
Netherlands,NLD,2020-09-16,1174.57143,
Netherlands,NLD,2020-09-17,1231.71429,
Netherlands,NLD,2020-09-18,1364.14286,
Netherlands,NLD,2020-09-19,1464.71429,
Netherlands,NLD,2020-09-20,1557.71429,
Netherlands,NLD,2020-09-21,1665.85714,
Netherlands,NLD,2020-09-22,1796.85714,
Netherlands,NLD,2020-09-23,1920.71429,
Netherlands,NLD,2020-09-24,2036.57143,
Netherlands,NLD,2020-09-25,2149.57143,
Netherlands,NLD,2020-09-26,2264.42857,
Netherlands,NLD,2020-09-27,2382.85714,
Netherlands,NLD,2020-09-28,2546.57143,
Netherlands,NLD,2020-09-29,2645.71429,
Netherlands,NLD,2020-09-30,2754,
Netherlands,NLD,2020-10-01,2888.57143,
Netherlands,NLD,2020-10-02,2990.28571,
Netherlands,NLD,2020-10-03,3139.42857,
Netherlands,NLD,2020-10-04,3318.28571,
Netherlands,NLD,2020-10-05,3462.71429,
Netherlands,NLD,2020-10-06,3700.28571,
Netherlands,NLD,2020-10-07,3916.85714,
Netherlands,NLD,2020-10-08,4157.71429,
Netherlands,NLD,2020-10-09,4523.42857,
Netherlands,NLD,2020-10-10,4829,
Netherlands,NLD,2020-10-11,5190.42857,
Netherlands,NLD,2020-10-12,5528.71429,
Netherlands,NLD,2020-10-13,5853.28571,
Netherlands,NLD,2020-10-14,6260.57143,
Netherlands,NLD,2020-10-15,6588,
Netherlands,NLD,2020-10-16,6868.85714,
Netherlands,NLD,2020-10-17,7157.28571,
Netherlands,NLD,2020-10-18,7387.57143,
Netherlands,NLD,2020-10-19,7683.42857,
Netherlands,NLD,2020-10-20,7808.57143,
Netherlands,NLD,2020-10-21,7920.14286,
New Caledonia,NCL,2020-03-23,1.66667,
New Caledonia,NCL,2020-03-24,1.75,
New Caledonia,NCL,2020-03-25,1.8,
New Caledonia,NCL,2020-03-26,2.33333,
New Caledonia,NCL,2020-03-27,2.14286,
New Caledonia,NCL,2020-03-28,1.85714,
New Caledonia,NCL,2020-03-29,1.57143,
New Caledonia,NCL,2020-03-30,1.42857,
New Caledonia,NCL,2020-03-31,1.28571,
New Caledonia,NCL,2020-04-01,1,
New Caledonia,NCL,2020-04-02,0.28571,
New Caledonia,NCL,2020-04-03,0.14286,
New Caledonia,NCL,2020-04-04,0.42857,
New Caledonia,NCL,2020-04-05,0.42857,
New Caledonia,NCL,2020-04-06,0.42857,
New Caledonia,NCL,2020-04-07,0.28571,
New Caledonia,NCL,2020-04-08,0.28571,
New Caledonia,NCL,2020-04-09,0.28571,
New Caledonia,NCL,2020-04-10,0.28571,
New Caledonia,NCL,2020-04-11,0,
New Caledonia,NCL,2020-04-12,0,
New Caledonia,NCL,2020-04-13,0,
New Caledonia,NCL,2020-04-14,0,
New Caledonia,NCL,2020-04-15,0,
New Caledonia,NCL,2020-04-16,0,
New Caledonia,NCL,2020-04-17,0,
New Caledonia,NCL,2020-04-18,0,
New Caledonia,NCL,2020-04-19,0,
New Caledonia,NCL,2020-04-20,0,
New Caledonia,NCL,2020-04-21,0,
New Caledonia,NCL,2020-04-22,0,
New Caledonia,NCL,2020-04-23,0,
New Caledonia,NCL,2020-04-24,0,
New Caledonia,NCL,2020-04-25,0,
New Caledonia,NCL,2020-04-26,0,
New Caledonia,NCL,2020-04-27,0,
New Caledonia,NCL,2020-04-28,0,
New Caledonia,NCL,2020-04-29,0,
New Caledonia,NCL,2020-04-30,0,
New Caledonia,NCL,2020-05-01,0,
New Caledonia,NCL,2020-05-02,0,
New Caledonia,NCL,2020-05-03,0,
New Caledonia,NCL,2020-05-04,0,
New Caledonia,NCL,2020-05-05,0,
New Caledonia,NCL,2020-05-06,0,
New Caledonia,NCL,2020-05-07,0,
New Caledonia,NCL,2020-05-08,0,
New Caledonia,NCL,2020-05-09,0,
New Caledonia,NCL,2020-05-10,0,
New Caledonia,NCL,2020-05-11,0,
New Caledonia,NCL,2020-05-12,0,
New Caledonia,NCL,2020-05-13,0,
New Caledonia,NCL,2020-05-14,0,
New Caledonia,NCL,2020-05-15,0,
New Caledonia,NCL,2020-05-16,0,
New Caledonia,NCL,2020-05-17,0,
New Caledonia,NCL,2020-05-18,0,
New Caledonia,NCL,2020-05-19,0,
New Caledonia,NCL,2020-05-20,0,
New Caledonia,NCL,2020-05-21,0,
New Caledonia,NCL,2020-05-22,0,
New Caledonia,NCL,2020-05-23,0,
New Caledonia,NCL,2020-05-24,0,
New Caledonia,NCL,2020-05-25,0,
New Caledonia,NCL,2020-05-26,0,
New Caledonia,NCL,2020-05-27,0,
New Caledonia,NCL,2020-05-28,0,
New Caledonia,NCL,2020-05-29,0.14286,
New Caledonia,NCL,2020-05-30,0.14286,
New Caledonia,NCL,2020-05-31,0.14286,
New Caledonia,NCL,2020-06-01,0.14286,
New Caledonia,NCL,2020-06-02,0.28571,
New Caledonia,NCL,2020-06-03,0.28571,
New Caledonia,NCL,2020-06-04,0.28571,
New Caledonia,NCL,2020-06-05,0.14286,
New Caledonia,NCL,2020-06-06,0.14286,
New Caledonia,NCL,2020-06-07,0.14286,
New Caledonia,NCL,2020-06-08,0.14286,
New Caledonia,NCL,2020-06-09,0,
New Caledonia,NCL,2020-06-10,0.14286,
New Caledonia,NCL,2020-06-11,0.14286,
New Caledonia,NCL,2020-06-12,0.14286,
New Caledonia,NCL,2020-06-13,0.14286,
New Caledonia,NCL,2020-06-14,0.14286,
New Caledonia,NCL,2020-06-15,0.14286,
New Caledonia,NCL,2020-06-16,0.14286,
New Caledonia,NCL,2020-06-17,0,
New Caledonia,NCL,2020-06-18,0,
New Caledonia,NCL,2020-06-19,0,
New Caledonia,NCL,2020-06-20,0,
New Caledonia,NCL,2020-06-21,0,
New Caledonia,NCL,2020-06-22,0,
New Caledonia,NCL,2020-06-23,0,
New Caledonia,NCL,2020-06-24,0,
New Caledonia,NCL,2020-06-25,0,
New Caledonia,NCL,2020-06-26,0,
New Caledonia,NCL,2020-06-27,0,
New Caledonia,NCL,2020-06-28,0,
New Caledonia,NCL,2020-06-29,0,
New Caledonia,NCL,2020-06-30,0,
New Caledonia,NCL,2020-07-01,0,
New Caledonia,NCL,2020-07-02,0,
New Caledonia,NCL,2020-07-03,0,
New Caledonia,NCL,2020-07-04,0,
New Caledonia,NCL,2020-07-05,0,
New Caledonia,NCL,2020-07-06,0,
New Caledonia,NCL,2020-07-07,0,
New Caledonia,NCL,2020-07-08,0,
New Caledonia,NCL,2020-07-09,0,
New Caledonia,NCL,2020-07-10,0,
New Caledonia,NCL,2020-07-11,0,
New Caledonia,NCL,2020-07-12,0,
New Caledonia,NCL,2020-07-13,0,
New Caledonia,NCL,2020-07-14,0,
New Caledonia,NCL,2020-07-15,0.14286,
New Caledonia,NCL,2020-07-16,0.14286,
New Caledonia,NCL,2020-07-17,0.14286,
New Caledonia,NCL,2020-07-18,0.14286,
New Caledonia,NCL,2020-07-19,0.14286,
New Caledonia,NCL,2020-07-20,0.14286,
New Caledonia,NCL,2020-07-21,0.14286,
New Caledonia,NCL,2020-07-22,0,
New Caledonia,NCL,2020-07-23,0,
New Caledonia,NCL,2020-07-24,0,
New Caledonia,NCL,2020-07-25,0,
New Caledonia,NCL,2020-07-26,0,
New Caledonia,NCL,2020-07-27,0,
New Caledonia,NCL,2020-07-28,0,
New Caledonia,NCL,2020-07-29,0,
New Caledonia,NCL,2020-07-30,0,
New Caledonia,NCL,2020-07-31,0,
New Caledonia,NCL,2020-08-01,0,
New Caledonia,NCL,2020-08-02,0,
New Caledonia,NCL,2020-08-03,0,
New Caledonia,NCL,2020-08-04,0,
New Caledonia,NCL,2020-08-05,0,
New Caledonia,NCL,2020-08-06,0,
New Caledonia,NCL,2020-08-07,0,
New Caledonia,NCL,2020-08-08,0.14286,
New Caledonia,NCL,2020-08-09,0.14286,
New Caledonia,NCL,2020-08-10,0.14286,
New Caledonia,NCL,2020-08-11,0.14286,
New Caledonia,NCL,2020-08-12,0.14286,
New Caledonia,NCL,2020-08-13,0.14286,
New Caledonia,NCL,2020-08-14,0.14286,
New Caledonia,NCL,2020-08-15,0,
New Caledonia,NCL,2020-08-16,0,
New Caledonia,NCL,2020-08-17,0,
New Caledonia,NCL,2020-08-18,0,
New Caledonia,NCL,2020-08-19,0,
New Caledonia,NCL,2020-08-20,0,
New Caledonia,NCL,2020-08-21,0,
New Caledonia,NCL,2020-08-22,0,
New Caledonia,NCL,2020-08-23,0,
New Caledonia,NCL,2020-08-24,0,
New Caledonia,NCL,2020-08-25,0,
New Caledonia,NCL,2020-08-26,0,
New Caledonia,NCL,2020-08-27,0,
New Caledonia,NCL,2020-08-28,0,
New Caledonia,NCL,2020-08-29,0,
New Caledonia,NCL,2020-08-30,0,
New Caledonia,NCL,2020-08-31,0,
New Caledonia,NCL,2020-09-01,0,
New Caledonia,NCL,2020-09-02,0,
New Caledonia,NCL,2020-09-03,0,
New Caledonia,NCL,2020-09-04,0.42857,
New Caledonia,NCL,2020-09-05,0.42857,
New Caledonia,NCL,2020-09-06,0.42857,
New Caledonia,NCL,2020-09-07,0.42857,
New Caledonia,NCL,2020-09-08,0.42857,
New Caledonia,NCL,2020-09-09,0.42857,
New Caledonia,NCL,2020-09-10,0.42857,
New Caledonia,NCL,2020-09-11,0,
New Caledonia,NCL,2020-09-12,0,
New Caledonia,NCL,2020-09-13,0,
New Caledonia,NCL,2020-09-14,0,
New Caledonia,NCL,2020-09-15,0,
New Caledonia,NCL,2020-09-16,0,
New Caledonia,NCL,2020-09-17,0,
